"","202904","Shahico Services","22-07-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","7","","7","7","","",""
"","202905","Shahico Services","22-07-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","7","","7","7","","",""
"","202906","Shahico Services","22-07-2017","","1","","","1","3","3","3","Debtors - SHCO","","","","NOS","1","","3","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","3","","3","3","","",""
"","202907","Shahico Services","22-07-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","7","","7","7","","",""
"","202908","Shahico Services","22-07-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","7","","7","7","","",""
"","202909","Shahico Services","22-07-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","7","","7","7","","",""
"","202910","Shahico Services","22-07-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","7","","7","7","","",""
"","202911","Shahico Services","22-07-2017","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","7","","7","7","","",""
"","202912","Shahico Services","22-07-2017","","1","","","1","14","14","14","Debtors - SHCO","","","","NOS","1","","14","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-07-2017","14","","14","14","","",""
"","203481","Shahico Services","22-02-2018","","1","","","1","650","650","650","Debtors - SHCO","","","","NOS","1","","650","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-02-2018","650","","650","650","","",""
"","203554","Shahico Services","3/12/2018","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/12/2018","0","","0","0","","",""
"","203595","Shahico Services","13-03-2018","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","13-03-2018","0","","0","0","","",""
"","203610","Shahico Services","24-03-2018","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-03-2018","0","","0","0","","",""
"","204016","Shahico Services","28-07-2018","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","28-07-2018","0","","0","0","","",""
"","204099","Shahico Services","29-08-2018","","1","","","1","255","255","255","Debtors - SHCO","","","","NOS","1","","255","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","29-08-2018","255","","255","255","","",""
"","204120","Shahico Services","9/9/2018","","1","","","1","475","475","475","Debtors - SHCO","","","","NOS","1","","475","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","9/9/2018","475","","475","475","","",""
"","204122","Shahico Services","9/9/2018","","1","","","1","1201","1201","1201","Debtors - SHCO","","","","NOS","1","","1201","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","9/9/2018","1201","","1201","1201","","",""
"","204144","Shahico Services","15-09-2018","","1","","","1","255","255","255","Debtors - SHCO","","","","NOS","1","","255","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","15-09-2018","255","","255","255","","",""
"","204145","Shahico Services","15-09-2018","","1","","","1","255","255","255","Debtors - SHCO","","","","NOS","1","","255","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","15-09-2018","255","","255","255","","",""
"","204213","Shahico Services","10/11/2018","","1","","","1","200","200","200","Debtors - SHCO","","","","NOS","1","","200","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/12/2018","200","","200","200","","",""
"","204233","Shahico Services","21-10-2018","","1","","","1","255","255","255","Debtors - SHCO","","","","NOS","1","","255","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-10-2018","255","","255","255","","",""
"","204245","Shahico Services","31-10-2018","","1","","","1","360","360","360","Debtors - SHCO","","","","NOS","1","","360","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","31-10-2018","360","","360","360","","",""
"","204868","Shahico Services","24-06-2019","","1","","","1","220","220","220","Debtors - SHCO","","","","NOS","1","","220","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-06-2019","220","","220","220","","",""
"","201667","Shahico Services","19-06-2016","","1","","","1","2875","2875","2875","Debtors - SHCO","","","","NOS","1","","2875","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","19-06-2016","2875","","2875","2875","","",""
"","201866","Shahico Services","18-08-2016","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","18-08-2016","7","","7","7","","",""
"","201973","Shahico Services","25-09-2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","25-09-2016","0","","0","0","","",""
"","201974","Shahico Services","25-09-2016","","1","","","1","118","118","118","Debtors - SHCO","","","","NOS","1","","118","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","25-09-2016","118","","118","118","","",""
"","204488","Shahico Services","14-02-2019","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","14-02-2019","10","","10","10","","",""
"","20173","Shahico Services","26-10-2015","","1","","","1","140","140","140","Debtors - SHCO","","","","NOS","1","","140","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","26-10-2015","140","","140","140","","",""
"","202775","Shahico Services","21-06-2017","","1","","","1","1","1","1","Debtors - SHCO","","","","NOS","1","","1","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-06-2017","1","","1","1","","",""
"","200797","Shahico Services","7/1/2015","","1","","","1","125","125","125","Debtors - SHCO","","","","NOS","1","","125","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","7/1/2015","125","","125","125","","",""
"","200798","Shahico Services","8/1/2015","","1","","","1","150","150","150","Debtors - SHCO","","","","NOS","1","","150","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","8/1/2015","150","","150","150","","",""
"","200799","Shahico Services","9/1/2015","","1","","","1","130","130","130","Debtors - SHCO","","","","NOS","1","","130","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","9/1/2015","130","","130","130","","",""
"","20138","Shahico Services","10/12/2015","","1","","","1","125","125","125","Debtors - SHCO","","","","NOS","1","","125","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/12/2015","125","","125","125","","",""
"","201784","Shahico Services","11/9/2015","","1","","","1","25","25","25","Debtors - SHCO","","","","NOS","1","","25","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","11/9/2015","25","","25","25","","",""
"","201131","Shahico Services","2/1/2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","2/1/2016","0","","0","0","","",""
"","201235","Shahico Services","1/11/2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/11/2016","0","","0","0","","",""
"","201299","Shahico Services","2/6/2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","2/6/2016","0","","0","0","","",""
"","201402","Shahico Services","3/5/2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/5/2016","0","","0","0","","",""
"","201518","Shahico Services","5/2/2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","5/2/2016","0","","0","0","","",""
"","201519","Shahico Services","5/2/2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","5/2/2016","0","","0","0","","",""
"","201813","Shahico Services","8/2/2016","","1","","","1","40","40","40","Debtors - SHCO","","","","NOS","1","","40","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","8/2/2016","40","","40","40","","",""
"","202786","Shahico Services","21-06-2017","","1","","","1","500","500","500","Debtors - SHCO","","","","NOS","1","","500","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-06-2017","500","","500","500","","",""
"","203080","Shahico Services","9/9/2017","","1","","","1","30","30","30","Debtors - SHCO","","","","NOS","1","","30","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","9/9/2017","30","","30","30","","",""
"","203155","Shahico Services","25-09-2017","","1","","","1","30","30","30","Debtors - SHCO","","","","NOS","1","","30","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","25-09-2017","30","","30","30","","",""
"","202776","Shahico Services","21-06-2017","","1","","","1","1","1","1","Debtors - SHCO","","","","NOS","1","","1","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-06-2017","1","","1","1","","",""
"","202370","Shahico Services","22-01-2017","","1","","","1","300","300","300","Debtors - SHCO","","","","NOS","1","","300","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-01-2017","300","","300","300","","",""
"","201842","Shahico Services","13-08-2016","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","13-08-2016","20","","20","20","","",""
"","202072","Shahico Services","23-10-2016","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","23-10-2016","20","","20","20","","",""
"","202104","Shahico Services","11/1/2016","","1","","","1","50","50","50","Debtors - SHCO","","","","NOS","1","","50","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","11/1/2016","50","","50","50","","",""
"","202371","Shahico Services","22-01-2017","","1","","","1","2","2","2","Debtors - SHCO","","","","NOS","1","","2","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-01-2017","2","","2","2","","",""
"","202373","Shahico Services","22-01-2017","","1","","","1","4","4","4","Debtors - SHCO","","","","NOS","1","","4","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-01-2017","4","","4","4","","",""
"","202457","Shahico Services","21-02-2017","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-02-2017","0","","0","0","","",""
"","204482","Shahico Services","2/11/2019","","1","","","1","350","350","350","Debtors - SHCO","","","","NOS","1","","350","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","2/11/2019","350","","350","350","","",""
"","202302","Shahico Services","1/11/2017","","1","","","1","400","400","400","Debtors - SHCO","","","","NOS","1","","400","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/11/2017","400","","400","400","","",""
"","203370","Shahico Services","16-01-2018","","1","","","1","350","350","350","Debtors - SHCO","","","","NOS","1","","350","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","16-01-2018","350","","350","350","","",""
"","203388","Shahico Services","24-01-2018","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-01-2018","5","","5","5","","",""
"","203349","Shahico Services","1/9/2018","","1","","","1","560","560","560","Debtors - SHCO","","","","NOS","1","","560","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/9/2018","560","","560","560","","",""
"","203136","Shahico Services","18-01-2017","","1","","","1","300","300","300","Debtors - SHCO","","","","NOS","1","","300","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","18-01-2017","300","","300","300","","",""
"","201082","Shahico Services","15-11-2015","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","15-11-2015","20","","20","20","","",""
"","202314","Shahico Services","15-01-2017","","1","","","1","14","14","14","Debtors - SHCO","","","","NOS","1","","14","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","15-01-2017","14","","14","14","","",""
"","204516","Shahico Services","27-02-2019","","1","","","1","700","700","700","Debtors - SHCO","","","","NOS","1","","700","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","27-02-2019","700","","700","700","","",""
"","204539","Shahico Services","3/7/2019","","1","","","1","350","350","350","Debtors - SHCO","","","","NOS","1","","350","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/7/2019","350","","350","350","","",""
"","204918","Shahico Services","7/7/2019","","1","","","1","200","200","200","Debtors - SHCO","","","","NOS","1","","200","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","7/7/2019","200","","200","200","","",""
"","201566","Shahico Services","19-05-2016","","1","","","1","1737","1737","1737","Debtors - SHCO","","","","NOS","1","","1737","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","19-05-2016","1737","","1737","1737","","",""
"","202007","Shahico Services","10/8/2016","","1","","","1","725","725","725","Debtors - SHCO","","","","NOS","1","","725","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/8/2016","725","","725","725","","",""
"","202584","Shahico Services","10/8/2016","","1","","","1","516","516","516","Debtors - SHCO","","","","NOS","1","","516","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","4/4/2017","516","","516","516","","",""
"","202179","Shahico Services","22-11-2016","","1","","","1","850","850","850","Debtors - SHCO","","","","NOS","1","","850","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-11-2016","850","","850","850","","",""
"","202483","Shahico Services","15-02-2017","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","15-02-2017","5","","5","5","","",""
"","201737","Shahico Services","28-06-2016","","1","","","1","200","200","200","Debtors - SHCO","","","","NOS","1","","200","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","28-06-2016","200","","200","200","","",""
"","201843","Shahico Services","13-08-2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","13-08-2016","0","","0","0","","",""
"","202032","Shahico Services","10/12/2016","","1","","","1","11","11","11","Debtors - SHCO","","","","NOS","1","","11","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/12/2016","11","","11","11","","",""
"","202225","Shahico Services","12/10/2016","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","12/10/2016","10","","10","10","","",""
"","202226","Shahico Services","12/10/2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","12/10/2016","0","","0","0","","",""
"","203282","Shahico Services","25-11-2017","","1","","","1","701","701","701","Debtors - SHCO","","","","NOS","1","","701","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","25-11-2017","701","","701","701","","",""
"","203283","Shahico Services","25-11-2017","","1","","","1","350","350","350","Debtors - SHCO","","","","NOS","1","","350","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","25-11-2017","350","","350","350","","",""
"","203292","Shahico Services","12/3/2017","","1","","","1","3","3","3","Debtors - SHCO","","","","NOS","1","","3","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","12/3/2017","3","","3","3","","",""
"","201326","Shahico Services","16-02-2016","","1","","","1","40","40","40","Debtors - SHCO","","","","NOS","1","","40","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","16-02-2016","40","","40","40","","",""
"","201196","Shahico Services","27-12-2015","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","27-12-2015","10","","10","10","","",""
"","204010","Shahico Services","25-07-2018","","1","","","1","290","290","290","Debtors - SHCO","","","","NOS","1","","290","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","25-07-2018","290","","290","290","","",""
"","203910","Shahico Services","27-06-2018","","1","","","1","60","60","60","Debtors - SHCO","","","","NOS","1","","60","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","27-06-2018","60","","60","60","","",""
"","20125","Shahico Services","10/6/2015","","1","","","1","45","45","45","Debtors - SHCO","","","","NOS","1","","45","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/6/2015","45","","45","45","","",""
"","20130","Shahico Services","10/7/2015","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/7/2015","10","","10","10","","",""
"","20162","Shahico Services","10/12/2015","","1","","","1","140","140","140","Debtors - SHCO","","","","NOS","1","","140","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/12/2015","140","","140","140","","",""
"","20163","Shahico Services","10/7/2015","","1","","","1","45","45","45","Debtors - SHCO","","","","NOS","1","","45","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/7/2015","45","","45","45","","",""
"","20170","Shahico Services","20-10-2015","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","20-10-2015","0","","0","0","","",""
"","20177","Shahico Services","21-10-2015","","1","","","1","55","55","55","Debtors - SHCO","","","","NOS","1","","55","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","21-10-2015","55","","55","55","","",""
"","201750","Shahico Services","11/1/2015","","1","","","1","45","45","45","Debtors - SHCO","","","","NOS","1","","45","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","11/1/2015","45","","45","45","","",""
"","201762","Shahico Services","11/2/2015","","1","","","1","90","90","90","Debtors - SHCO","","","","NOS","1","","90","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","11/2/2015","90","","90","90","","",""
"","201773","Shahico Services","11/7/2015","","1","","","1","15","15","15","Debtors - SHCO","","","","NOS","1","","15","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","11/7/2015","15","","15","15","","",""
"","201787","Shahico Services","11/11/2015","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","11/11/2015","0","","0","0","","",""
"","201135","Shahico Services","12/6/2015","","1","","","1","130","130","130","Debtors - SHCO","","","","NOS","1","","130","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","12/6/2015","130","","130","130","","",""
"","201262","Shahico Services","20-01-2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","20-01-2016","0","","0","0","","",""
"","201419","Shahico Services","3/8/2016","","1","","","1","1500","1500","1500","Debtors - SHCO","","","","NOS","1","","1500","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/8/2016","1500","","1500","1500","","",""
"","201691","Shahico Services","22-06-2016","","1","","","1","35","35","35","Debtors - SHCO","","","","NOS","1","","35","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","22-06-2016","35","","35","35","","",""
"","202544","Shahico Services","3/12/2017","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/12/2017","10","","10","10","","",""
"","204819","Shahico Services","6/9/2019","","1","","","1","260","260","260","Debtors - SHCO","","","","NOS","1","","260","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","6/9/2019","260","","260","260","","",""
"","201705","Shahico Services","26-06-2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","26-06-2016","0","","0","0","","",""
"","201697","Shahico Services","23-06-2016","","1","","","1","1200","1200","1200","Debtors - SHCO","","","","NOS","1","","1200","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","23-06-2016","1200","","1200","1200","","",""
"","201860","Shahico Services","17-08-2016","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","17-08-2016","20","","20","20","","",""
"","201874","Shahico Services","20-08-2016","","1","","","1","165","165","165","Debtors - SHCO","","","","NOS","1","","165","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","20-08-2016","165","","165","165","","",""
"","201892","Shahico Services","25-08-2016","","1","","","1","1558","1558","1558","Debtors - SHCO","","","","NOS","1","","1558","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","25-08-2016","1558","","1558","1558","","",""
"","201924","Shahico Services","9/3/2016","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","9/3/2016","7","","7","7","","",""
"","201932","Shahico Services","9/8/2016","","1","","","1","20","20","20","Debtors - SHCO","","","","NOS","1","","20","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","9/8/2016","20","","20","20","","",""
"","201950","Shahico Services","18-09-2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","18-09-2016","0","","0","0","","",""
"","202002","Shahico Services","10/5/2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/5/2016","0","","0","0","","",""
"","202758","Shahico Services","6/12/2017","","1","","","1","315","315","315","Debtors - SHCO","","","","NOS","1","","315","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","6/12/2017","315","","315","315","","",""
"","202789","Shahico Services","20-06-2017","","1","","","1","2550","2550","2550","Debtors - SHCO","","","","NOS","1","","2550","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","20-06-2017","2550","","2550","2550","","",""
"","203502","Shahico Services","27-02-2018","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","27-02-2018","5","","5","5","","",""
"","203522","Shahico Services","3/5/2018","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","3/5/2018","10","","10","10","","",""
"","203757","Shahico Services","17-05-2018","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","17-05-2018","10","","10","10","","",""
"","204036","Shahico Services","8/1/2018","","1","","","1","200","200","200","Debtors - SHCO","","","","NOS","1","","200","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","8/1/2018","200","","200","200","","",""
"","204103","Shahico Services","30-08-2018","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","30-08-2018","0","","0","0","","",""
"","204114","Shahico Services","9/4/2018","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","9/4/2018","5","","5","5","","",""
"","204117","Shahico Services","9/5/2018","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","9/5/2018","10","","10","10","","",""
"","204179","Shahico Services","10/3/2018","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","10/3/2018","10","","10","10","","",""
"","204260","Shahico Services","13-11-2018","","1","","","1","5","5","5","Debtors - SHCO","","","","NOS","1","","5","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","13-11-2018","5","","5","5","","",""
"","204372","Shahico Services","1/10/2019","","1","","","1","10","10","10","Debtors - SHCO","","","","NOS","1","","10","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","1/10/2019","10","","10","10","","",""
"","204972","Shahico Services","24-07-2019","","1","","","1","300","300","300","Debtors - SHCO","","","","NOS","1","","300","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","24-07-2019","300","","300","300","","",""
"","205015","Shahico Services","8/7/2019","","1","","","1","300","300","300","Debtors - SHCO","","","","NOS","1","","300","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","8/7/2019","300","","300","300","","",""
"","201083","Shahico Services","16-11-2015","","1","","","1","7","7","7","Debtors - SHCO","","","","NOS","1","","7","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","16-11-2015","7","","7","7","","",""
"","201905","Shahico Services","30-08-2016","","1","","","1","0","0","0","Debtors - SHCO","","","","NOS","1","","0","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","30-08-2016","0","","0","0","","",""
"","201674","Shahico Services","6/9/2016","","1","","","1","15","15","15","Debtors - SHCO","","","","NOS","1","","15","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","6/9/2016","15","","15","15","","",""
"","201759","Shahico Services","7/2/2016","","1","","","1","250","250","250","Debtors - SHCO","","","","NOS","1","","250","1","1","Income - SHCO","SHAHICO SERVICES - SHCO","1","","","","","","","","","","7/2/2016","250","","250","250","","",""
